instrumentToken|instrumentName|name|lastPrice|expiry|strike|tickSize|lotSize|instrumentType|segment|exchange|isin|multiplier|exchangeToken|OptionType
17370|EBBETF0430|Bharat Bond ETF - April 2030|1183.28|0|0|0.010000|1|EQ|CASH|NSE|INF754K01KO2|1|16253|-
27355|EBBETF0431|Bharat Bond ETF - April 2031|1059.87|0|0|0.010000|1|EQ|CASH|NSE|INF754K01LE1|1|22239|-
29632|BDL|Bharat Dynamics Ltd|381.25|0|0|0.050000|1|EQ|CASH|NSE|INE171Z01018|1|2144|-
440|BEL|Bharat Electronics Ltd|210.25|0|0|0.050000|1|EQ|CASH|NSE|INE263A01024|1|383|-
876|BHARATFORG|Bharat Forge Ltd|790.55|0|0|0.050000|1|EQ|CASH|NSE|INE465A01025|1|422|-
310|BHARATGEAR|Bharat Gears Ltd|173.7|0|0|0.050000|1|EQ|CASH|NSE|INE561C01019|1|426|-
878|BHEL|Bharat Heavy Electricals Ltd|70.6|0|0|0.050000|1|EQ|CASH|NSE|INE257A01026|1|438|-
907|BPCL|Bharat Petroleum Corporation Ltd|455.25|0|0|0.050000|1|EQ|CASH|NSE|INE029A01011|1|526|-
335|BHARATRAS|Bharat Rasayan Ltd|12300.95|0|0|0.050000|1|EQ|CASH|NSE|INE838B01013|1|3834|-
14968|BRNL|Bharat Road Network Ltd|30.15|0|0|0.050000|1|EQ|CASH|NSE|INE727S01012|1|21683|-
21502|BHARATWIRE|Bharat Wire Ropes Ltd|66.5|0|0|0.050000|1|EQ|CASH|NSE|INE316L01019|1|16123|-
3877|BHARTIARTL|Bharti Airtel Ltd|686.35|0|0|0.050000|1|EQ|CASH|NSE|INE397D01024|1|10604|-
2989|BIL|Bhartiya International Ltd|225.45|0|0|0.050000|1|EQ|CASH|NSE|INE828A01016|1|7848|-
15262|BIGBLOC|BIGBLOC Construction Ltd|142.15|0|0|0.050000|1|EQ|CASH|NSE|INE412U01017|1|18431|-
4028|BIOCON|Biocon Ltd|358.3|0|0|0.050000|1|EQ|CASH|NSE|INE376G01013|1|11373|-
889|BIOFILCHEM|Biofil Chemicals & Pharmaceuticals Ltd|69|0|0|0.050000|1|EQ|CASH|NSE|INE829A01014|1|4136|-
893|BIRLACABLE|Birla Cable Ltd|92.6|0|0|0.050000|1|EQ|CASH|NSE|INE800A01015|1|477|-
279|BIRLACORPN|Birla Corporation Ltd|1400.25|0|0|0.050000|1|EQ|CASH|NSE|INE340A01012|1|480|-
10745|BSLGOLDETF|Birla Sun Life Gold ETF|4300.05|0|0|0.050000|1|EQ|CASH|NSE|INF209K01HT2|1|23804|-
10809|BSLNIFTY|Birla Sun Life Nifty ETF|199.06|0|0|0.010000|1|EQ|CASH|NSE|INF209K01IR4|1|24781|-
5025|BIRLATYRES|Birla Tyres Ltd|26.85|0|0|0.050000|1|EQ|CASH|NSE|INE0AEJ01013|1|17586|-
3101|BSOFT|Birlasoft Ltd|416.9|0|0|0.050000|1|EQ|CASH|NSE|INE836A01035|1|6994|-
2997|BLBLIMITED|BLB Ltd|13.95|0|0|0.050000|1|EQ|CASH|NSE|INE791A01024|1|8132|-
4529|BLISSGVS|Bliss GVS Pharma Ltd|112.85|0|0|0.050000|1|EQ|CASH|NSE|INE416D01022|1|19265|-
13554|BLS|BLS International Services Ltd|256.95|0|0|0.050000|1|EQ|CASH|NSE|INE153T01027|1|17279|-
897|BLUEDART|Blue Dart Express Ltd|6581.2|0|0|0.050000|1|EQ|CASH|NSE|INE233B01017|1|495|-
2693|BLUESTARCO|Blue Star Ltd|905.05|0|0|0.050000|1|EQ|CASH|NSE|INE472A01039|1|8311|-
5409|BODALCHEM|Bodal Chemicals Ltd|147.1|0|0|0.050000|1|EQ|CASH|NSE|INE338D01028|1|25017|-
866|BBTC|Bombay Burmah Trading Corporation Ltd|1148.55|0|0|0.050000|1|EQ|CASH|NSE|INE050A01025|1|380|-
900|BOMDYEING|Bombay Dyeing & Manufacturing Company Ltd|95.3|0|0|0.050000|1|EQ|CASH|NSE|INE032A01023|1|513|-
7640|BRFL|Bombay Rayon Fashions Ltd|7.25|0|0|0.050000|1|EQ|CASH|NSE|INE589G01011|1|13066|-
12994|BSHSL|Bombay Super Hybrid Seeds Ltd|285.45|0|0|0.050000|1|EQ|CASH|NSE|INE032Z01012|1|809|-
10864|BOROLTD|Borosil Ltd|226.8|0|0|0.050000|1|EQ|CASH|NSE|INE02PY01013|1|19401|-
24483|BORORENEW|Borosil Renewables Ltd|392.05|0|0|0.050000|1|EQ|CASH|NSE|INE666D01022|1|3149|-
1591|BOSCHLTD|Bosch Ltd|18093.55|0|0|0.050000|1|EQ|CASH|NSE|INE323A01026|1|2181|-
9164|BRIGADE|Brigade Enterprises Ltd|462.2|0|0|0.050000|1|EQ|CASH|NSE|INE791I01019|1|15184|-
66988|BCG|Brightcom Group Ltd|85.85|0|0|0.050000|1|EQ|CASH|NSE|INE425B01027|1|8833|-
919|BRITANNIA|Britannia Industries Ltd|3867.95|0|0|0.050000|1|EQ|CASH|NSE|INE216A01030|1|547|-
10916|BROOKS|Brooks Laboratories Ltd|133.9|0|0|0.050000|1|EQ|CASH|NSE|INE650L01011|1|25136|-
73260|BSE|BSE Ltd|1457.8|0|0|0.050000|1|EQ|CASH|NSE|INE118H01025|1|19585|-
924|BSL|BSL Ltd|85|0|0|0.050000|1|EQ|CASH|NSE|INE594B01012|1|559|-
22075|BURGERKING|Burger King India Ltd|161.7|0|0|0.050000|1|EQ|CASH|NSE|INE07T201019|1|1494|-
9189|BURNPUR|Burnpur Cement Ltd|3.55|0|0|0.050000|1|EQ|CASH|NSE|INE817H01014|1|15194|-
3001|CADILAHC|Cadila Healthcare Ltd|541.4|0|0|0.050000|1|EQ|CASH|NSE|INE010B01027|1|7929|-
8538|CTE|Cambridge Technology Enterprises Ltd|64.85|0|0|0.050000|1|EQ|CASH|NSE|INE627H01017|1|14218|-
26898|CAMLINFINE|Camlin Fine Sciences Ltd|192.55|0|0|0.050000|1|EQ|CASH|NSE|INE052I01032|1|6216|-
932|CANFINHOME|Can Fin Homes Ltd|698.7|0|0|0.050000|1|EQ|CASH|NSE|INE477A01020|1|583|-
3910|CANBK|Canara Bank|187.05|0|0|0.050000|1|EQ|CASH|NSE|INE476A01014|1|10794|-
19092|CAPACITE|Capacite Infraprojects Ltd|196.45|0|0|0.050000|1|EQ|CASH|NSE|INE264T01014|1|21749|-
17581|CAPITALT|Capital Trust Ltd|91.45|0|0|0.050000|1|EQ|CASH|NSE|INE707C01018|1|19447|-
215193|CAPPL|Caplin Point Laboratories Ltd|921.25|0|0|0.050000|1|EQ|CASH|NSE|INE475E01026|1|3906|-
7120|CGCL|Capri Global Capital Ltd|525.35|0|0|0.050000|1|EQ|CASH|NSE|INE180C01026|1|20329|-
455|CARBORUNIV|Carborundum Universal Ltd|893.9|0|0|0.050000|1|EQ|CASH|NSE|INE120A01034|1|595|-
11565|CARERATING|CARE Ratings Ltd|684.8|0|0|0.050000|1|EQ|CASH|NSE|INE752H01013|1|29113|-
10446|CAREERP|Career Point Ltd|158.85|0|0|0.050000|1|EQ|CASH|NSE|INE521J01018|1|20086|-
25386|CARTRADE|Cartrade Tech Ltd|1375.5|0|0|0.050000|1|EQ|CASH|NSE|INE290S01011|1|5407|-
941|CASTROLIND|Castrol India Ltd|147.9|0|0|0.050000|1|EQ|CASH|NSE|INE172A01027|1|1250|-
4061|CCL|CCL Products (India) Ltd|412.05|0|0|0.050000|1|EQ|CASH|NSE|INE421D01022|1|11452|-
947|CEATLTD|CEAT Ltd|1380.05|0|0|0.050000|1|EQ|CASH|NSE|INE482A01020|1|15254|-
7734|CELEBRITY|Celebrity Fashions Ltd|12.25|0|0|0.050000|1|EQ|CASH|NSE|INE185H01016|1|13162|-
8922|CENTRALBK|Central Bank of India|23.05|0|0|0.050000|1|EQ|CASH|NSE|INE483A01010|1|14894|-
11805|CENTRUM|Centrum Capital Ltd|40|0|0|0.050000|1|EQ|CASH|NSE|INE660C01027|1|2454|-
3951|CENTUM|Centum Electronics Ltd|529.25|0|0|0.050000|1|EQ|CASH|NSE|INE320B01020|1|14982|-
337|CENTENKA|Century Enka Ltd|473.7|0|0|0.050000|1|EQ|CASH|NSE|INE485A01015|1|619|-
4092|CENTEXT|Century Extrusions Ltd|9.35|0|0|0.050000|1|EQ|CASH|NSE|INE281A01026|1|11511|-
6656|CENTURYPLY|Century Plyboards (India) Ltd|512.15|0|0|0.050000|1|EQ|CASH|NSE|INE348B01021|1|13305|-
953|CENTURYTEX|Century Textiles & Industries Ltd|933.3|0|0|0.050000|1|EQ|CASH|NSE|INE055A01016|1|625|-
6611|CERA|Cera Sanitaryware Ltd|5412.15|0|0|0.050000|1|EQ|CASH|NSE|INE739E01017|1|15039|-
7157|CEREBRAINT|Cerebra Integrated Technologies Ltd|54.85|0|0|0.050000|1|EQ|CASH|NSE|INE345B01019|1|30012|-
955|CESC|CESC Ltd|90.25|0|0|0.050000|1|EQ|CASH|NSE|INE486A01021|1|628|-
12198|CHALET|Chalet Hotels Ltd|248.1|0|0|0.050000|1|EQ|CASH|NSE|INE427F01016|1|8546|-
3376|CHAMANSEQ|Chamanlal Setia Exports Ltd|119.35|0|0|0.050000|1|EQ|CASH|NSE|INE419D01026|1|3482|-
960|CHAMBLFERT|Chambal Fertilisers & Chemicals Ltd|384.65|0|0|0.050000|1|EQ|CASH|NSE|INE085A01013|1|637|-
2412|CHEMBOND|Chembond Chemicals Ltd|256.9|0|0|0.050000|1|EQ|CASH|NSE|INE995D01025|1|14618|-
12718|CHEMCON|Chemcon Speciality Chemicals Ltd|443.05|0|0|0.050000|1|EQ|CASH|NSE|INE03YM01018|1|270|-
11881|CHEMFAB|Chemfab Alkalis Ltd|204.85|0|0|0.050000|1|EQ|CASH|NSE|INE783X01023|1|2799|-
962|CHEMPLASTS|Chemplast Sanmar Ltd|771.1|0|0|0.050000|1|EQ|CASH|NSE|INE488A01050|1|5449|-
1555|CHENNPETRO|Chennai Petroleum Corporation Ltd|136.9|0|0|0.050000|1|EQ|CASH|NSE|INE178A01016|1|2049|-
674|CHOLAHLDNG|Cholamandalam Financial Holdings Ltd|753.2|0|0|0.050000|1|EQ|CASH|NSE|INE149A01033|1|21740|-
972|CHOLAFIN|Cholamandalam Investment & Finance Company Ltd|573.1|0|0|0.050000|1|EQ|CASH|NSE|INE121A01024|1|685|-
11865|CIGNITI|Cigniti Technologies Ltd|622.3|0|0|0.050000|1|EQ|CASH|NSE|INE675C01017|1|5142|-
8562|CINELINE|Cineline India Ltd|125.5|0|0|0.050000|1|EQ|CASH|NSE|INE704H01022|1|27161|-
3018|CINEVISTA|Cinevista Ltd|16.55|0|0|0.050000|1|EQ|CASH|NSE|INE039B01026|1|8024|-
979|CIPLA|Cipla Ltd|915.95|0|0|0.050000|1|EQ|CASH|NSE|INE059A01026|1|694|-
2240|CUB|City Union Bank Ltd|169.45|0|0|0.050000|1|EQ|CASH|NSE|INE491A01021|1|5701|-
16645|CLEDUCATE|CL Educate Ltd|91.6|0|0|0.050000|1|EQ|CASH|NSE|INE201M01029|1|20223|-
460|CLNINDIA|Clariant Chemicals (India) Ltd|607.55|0|0|0.050000|1|EQ|CASH|NSE|INE492A01029|1|715|-
26263|CLEAN|Clean Science & Technology Ltd|2280.6|0|0|0.050000|1|EQ|CASH|NSE|INE227W01023|1|5049|-
78852|CMI|CMI Ltd|45.05|0|0|0.050000|1|EQ|CASH|NSE|INE981B01011|1|19133|-
10512|COALINDIA|Coal India Ltd|193.3|0|0|0.050000|1|EQ|CASH|NSE|INE522F01014|1|20374|-
17163|COASTCORP|Coastal Corporation Ltd|289.15|0|0|0.050000|1|EQ|CASH|NSE|INE377E01016|1|6006|-
14504|COCHINSHIP|Cochin Shipyard Ltd|373.8|0|0|0.050000|1|EQ|CASH|NSE|INE704P01017|1|21508|-
39964|COFFEEDAY|Coffee Day Enterprises Ltd|31.4|0|0|0.050000|1|EQ|CASH|NSE|INE335K01011|1|11165|-
4109|COFORGE|Coforge Ltd|5279.4|0|0|0.050000|1|EQ|CASH|NSE|INE591G01017|1|11543|-
993|COLPAL|Colgate-Palmolive (India) Ltd|1706.15|0|0|0.050000|1|EQ|CASH|NSE|INE259A01022|1|15141|-
10487|CEBBCO|Commercial Engineers & Body Builders Company Ltd|35.05|0|0|0.050000|1|EQ|CASH|NSE|INE209L01016|1|20224|-
7163|COMPUAGE|Compuage Infocom Ltd|27.25|0|0|0.050000|1|EQ|CASH|NSE|INE070C01037|1|17632|-
6555|COMPUSOFT|Compucom Software Ltd|19.2|0|0|0.050000|1|EQ|CASH|NSE|INE453B01029|1|31138|-
799|CAMS|Computer Age Management Services Ltd|3116.3|0|0|0.050000|1|EQ|CASH|NSE|INE596I01012|1|342|-
12456|CONFIPET|Confidence Petroleum India Ltd|90.7|0|0|0.050000|1|EQ|CASH|NSE|INE552D01024|1|10238|-
4270|CONSOFINVT|Consolidated Finvest & Holdings Ltd|173.85|0|0|0.050000|1|EQ|CASH|NSE|INE025A01027|1|11731|-
159|CONCOR|Container Corporation Of India Ltd|698.05|0|0|0.050000|1|EQ|CASH|NSE|INE111A01025|1|4749|-
16100|CONTROLPR|Control Print Ltd|324.1|0|0|0.050000|1|EQ|CASH|NSE|INE663B01015|1|17477|-
11761|CORALFINAC|Coral India Finance & Housing Ltd|45.1|0|0|0.050000|1|EQ|CASH|NSE|INE558D01021|1|4007|-
9233|CORDSCABLE|Cords Cable Industries Ltd|57|0|0|0.050000|1|EQ|CASH|NSE|INE792I01017|1|15271|-
1002|COROMANDEL|Coromandel International Ltd|852.8|0|0|0.050000|1|EQ|CASH|NSE|INE169A01031|1|739|-
1007|COSMOFILMS|Cosmo Films Ltd|1526.5|0|0|0.050000|1|EQ|CASH|NSE|INE757A01017|1|742|-
67826|CCHHL|Country Club Hospitality & Holidays Ltd|7.7|0|0|0.050000|1|EQ|CASH|NSE|INE652F01027|1|6385|-
195|COUNCODOS|Country Condos Ltd|3.95|0|0|0.050000|1|EQ|CASH|NSE|INE695B01025|1|16986|-
179044|CPSEETF|CPSE ETF*|31.84|0|0|0.010000|1|EQ|CASH|NSE|INF457M01133|1|2328|-
14560|CRAFTSMAN|Craftsman Automation Ltd|2267.05|0|0|0.050000|1|EQ|CASH|NSE|INE00LO01017|1|2854|-
18069|CREATIVE|Creative Newtech Ltd|263.85|0|0|0.050000|1|EQ|CASH|NSE|INE985W01018|1|11155|-
11782|CREDITACC|CreditAccess Grameen Ltd|674.8|0|0|0.050000|1|EQ|CASH|NSE|INE741K01010|1|4421|-
25895|CREST|Crest Ventures Ltd|126.65|0|0|0.050000|1|EQ|CASH|NSE|INE559D01011|1|13900|-
1012|CRISIL|CRISIL Ltd|3014.25|0|0|0.050000|1|EQ|CASH|NSE|INE007A01025|1|757|-
12881|CROMPTON|Crompton Greaves Consumer Electricals Ltd|481.5|0|0|0.050000|1|EQ|CASH|NSE|INE299U01018|1|17094|-
11838|CSBBANK|CSB Bank Ltd|314.85|0|0|0.050000|1|EQ|CASH|NSE|INE679A01013|1|14966|-
462|CUBEXTUB|Cubex Tubings Ltd|24.2|0|0|0.050000|1|EQ|CASH|NSE|INE144D01012|1|4064|-
1495|CUMMINSIND|Cummins India Ltd|899.4|0|0|0.050000|1|EQ|CASH|NSE|INE298A01020|1|1901|-
17462|CUPID|Cupid Ltd|238.65|0|0|0.050000|1|EQ|CASH|NSE|INE509F01011|1|18520|-
6760|CYBERMEDIA|Cyber Media (India) Ltd|10.15|0|0|0.050000|1|EQ|CASH|NSE|INE278G01037|1|11842|-
2344|CYBERTECH|Cybertech Systems & Software Ltd|171.25|0|0|0.050000|1|EQ|CASH|NSE|INE214A01019|1|6051|-
2251|CYIENT|Cyient Ltd|1092.7|0|0|0.050000|1|EQ|CASH|NSE|INE136B01020|1|5748|-
10062|DBCORP|D B Corp Ltd|98.6|0|0|0.050000|1|EQ|CASH|NSE|INE950I01011|1|17881|-
10169|DBREALTY|D B Realty Ltd|35.75|0|0|0.050000|1|EQ|CASH|NSE|INE879I01012|1|18124|-
3237|DPWIRES|D P Wires Ltd|218.95|0|0|0.050000|1|EQ|CASH|NSE|INE864X01013|1|16900|-
12597|DPABHUSHAN|D. P. Abhushan Ltd|223|0|0|0.050000|1|EQ|CASH|NSE|INE266Y01019|1|936|-
1019|DABUR|Dabur India Ltd|616.8|0|0|0.050000|1|EQ|CASH|NSE|INE016A01026|1|772|-
85758|DALBHARAT|Dalmia Bharat Ltd|2066.35|0|0|0.050000|1|EQ|CASH|NSE|INE00R701025|1|8075|-
1023|DALMIASUG|Dalmia Bharat Sugar & Industries Ltd|462.5|0|0|0.050000|1|EQ|CASH|NSE|INE495A01022|1|781|-
73706|DAMOINDUS|Damodar Industries Ltd|43.6|0|0|0.050000|1|EQ|CASH|NSE|INE497D01022|1|17541|-
33793|DANGEE|Dangee Dums Ltd|189.85|0|0|0.050000|1|EQ|CASH|NSE|INE688Y01014|1|1110|-
4047|DATAMATICS|Datamatics Global Services Ltd|369.7|0|0|0.050000|1|EQ|CASH|NSE|INE365B01017|1|11423|-
5792|DBSTOCKBRO|DB (International) Stock Brokers Ltd|17.8|0|0|0.050000|1|EQ|CASH|NSE|INE921B01025|1|31107|-
8292|DCBBANK|DCB Bank Ltd|92.4|0|0|0.050000|1|EQ|CASH|NSE|INE503A01015|1|13725|-
1028|DCMFINSERV|DCM Financial Services Ltd|2.7|0|0|0.050000|1|EQ|CASH|NSE|INE891B01012|1|4775|-
221|DCM|DCM Ltd|51.3|0|0|0.050000|1|EQ|CASH|NSE|INE498A01018|1|805|-
18403|DCMNVL|DCM Nouvelle Ltd|239.1|0|0|0.050000|1|EQ|CASH|NSE|INE08KP01019|1|11039|-
1030|DCMSHRIRAM|DCM Shriram Ltd|1230.9|0|0|0.050000|1|EQ|CASH|NSE|INE499A01024|1|811|-
2098|DENORA|DE Nora India Ltd|332.4|0|0|0.050000|1|EQ|CASH|NSE|INE244A01016|1|4279|-
1034|DECCANCE|Deccan Cements Ltd|754|0|0|0.050000|1|EQ|CASH|NSE|INE583C01021|1|14838|-
8238|DEEPENR|Deep Energy Resources Ltd|47.45|0|0|0.050000|1|EQ|CASH|NSE|INE677H01012|1|18244|-
50480|DEEPINDS|Deep Industries Ltd|158.8|0|0|0.050000|1|EQ|CASH|NSE|INE0FHS01016|1|3292|-
1036|DEEPAKFERT|Deepak Fertilizers & Petrochemicals Corp Ltd|414.15|0|0|0.050000|1|EQ|CASH|NSE|INE501A01019|1|827|-
1038|DEEPAKNTR|Deepak Nitrite Ltd|2850.85|0|0|0.050000|1|EQ|CASH|NSE|INE288B01029|1|19943|-
10798|DELPHIFX|Delphi World Money Ltd|667.95|0|0|0.050000|1|EQ|CASH|NSE|INE726L01019|1|24391|-
8781|DELTACORP|Delta Corp Ltd|285.2|0|0|0.050000|1|EQ|CASH|NSE|INE124G01033|1|15044|-
176|DELTAMAGNT|Delta Manufacturing Ltd|64.15|0|0|0.050000|1|EQ|CASH|NSE|INE393A01011|1|1214|-
10011|DEN|Den Networks Ltd|52.95|0|0|0.050000|1|EQ|CASH|NSE|INE947J01015|1|17722|-
31169|DEVYANI|Devyani International Ltd|113.95|0|0|0.050000|1|EQ|CASH|NSE|INE872J01023|1|5373|-
4265|DFM|DFM Foods Ltd|342.2|0|0|0.050000|1|EQ|CASH|NSE|INE456C01020|1|19271|-
1046|DHAMPURSUG|Dhampur Sugar Mills Ltd|326.8|0|0|0.050000|1|EQ|CASH|NSE|INE041A01016|1|857|-
9295|DHANI|Dhani Services Ltd|198|0|0|0.050000|1|EQ|CASH|NSE|INE274G01010|1|15384|-
4022|DHANBANK|Dhanlaxmi Bank Ltd|16.65|0|0|0.050000|1|EQ|CASH|NSE|INE680A01011|1|11359|-
4588|DHANUKA|Dhanuka Agritech Ltd|829.5|0|0|0.050000|1|EQ|CASH|NSE|INE435G01025|1|24409|-
470|DHARSUGAR|Dharani Sugars & Chemicals Ltd|20.85|0|0|0.050000|1|EQ|CASH|NSE|INE988C01014|1|866|-
10693|DHUNINV|Dhunseri Investments Ltd|633.6|0|0|0.050000|1|EQ|CASH|NSE|INE320L01011|1|22233|-
26900|DTIL|Dhunseri Tea & Industries Ltd|290.75|0|0|0.050000|1|EQ|CASH|NSE|INE341R01014|1|6227|-
5354|DVL|Dhunseri Ventures Ltd|287.05|0|0|0.050000|1|EQ|CASH|NSE|INE477B01010|1|15214|-
985|DICIND|DIC India Ltd|473.8|0|0|0.050000|1|EQ|CASH|NSE|INE303A01010|1|703|-
22899|DGCONTENT|Digicontent Ltd|13.1|0|0|0.050000|1|EQ|CASH|NSE|INE03JI01017|1|10346|-
98129|DNAMEDIA|Diligent Media Corporation Ltd|2.15|0|0|0.050000|1|EQ|CASH|NSE|INE016M01021|1|641|-
12067|DBL|Dilip Buildcon Ltd|695.8|0|0|0.050000|1|EQ|CASH|NSE|INE917M01012|1|18086|-
15854|DCAL|Dishman Carbogen Amcis Ltd|243.8|0|0|0.050000|1|EQ|CASH|NSE|INE385W01011|1|21704|-
3924|DIVISLAB|Divis Laboratories Ltd|5225.9|0|0|0.050000|1|EQ|CASH|NSE|INE361B01024|1|10940|-
14976|DIXON|Dixon Technologies (India) Ltd|5463.5|0|0|0.050000|1|EQ|CASH|NSE|INE935N01020|1|21690|-
8848|DLF|DLF Ltd|429|0|0|0.050000|1|EQ|CASH|NSE|INE271C01023|1|14732|-
10045|DLINKINDIA|D-Link India Ltd|149.1|0|0|0.050000|1|EQ|CASH|NSE|INE250K01012|1|17851|-
13671|DODLA|Dodla Dairy Ltd|590.4|0|0|0.050000|1|EQ|CASH|NSE|INE021O01019|1|4822|-
26554|DOLAT|Dolat Investments Ltd|92.15|0|0|0.050000|1|EQ|CASH|NSE|INE966A01022|1|12124|-
18079|DOLLAR|Dollar Industries Ltd|431.1|0|0|0.050000|1|EQ|CASH|NSE|INE325C01035|1|20560|-
4861|DONEAR|Donear Industries Ltd|59.3|0|0|0.050000|1|EQ|CASH|NSE|INE668D01028|1|13839|-
11770|LALPATHLAB|Dr Lal Pathlabs Ltd|3689.25|0|0|0.050000|1|EQ|CASH|NSE|INE600L01024|1|11654|-
1055|DRREDDY|Dr Reddys Laboratories Ltd|4910.3|0|0|0.050000|1|EQ|CASH|NSE|INE089A01023|1|881|-
2134|DRCSYSTEMS|DRC Systems India Ltd|396.3|0|0|0.050000|1|EQ|CASH|NSE|INE03RS01019|1|2645|-
3993|DREDGECORP|Dredging Corporation of India Ltd|365.15|0|0|0.050000|1|EQ|CASH|NSE|INE506A01018|1|11271|-
7841|LIQUIDETF|DSP BlackRock Liquid ETF|1000|0|0|0.010000|1|EQ|CASH|NSE|INF740KA1EU7|1|1927|-
13536|DUCON|Ducon Infratechnologies Ltd|11.4|0|0|0.050000|1|EQ|CASH|NSE|INE741L01018|1|28952|-
4224|DWARKESH|Dwarikesh Sugar Industries Ltd|76.65|0|0|0.050000|1|EQ|CASH|NSE|INE366A01041|1|11667|-
3362|DSSL|Dynacons Systems & Solutions Ltd|168.2|0|0|0.050000|1|EQ|CASH|NSE|INE417B01040|1|25690|-
2911|DYNPRO|Dynemic Products Ltd|701.2|0|0|0.050000|1|EQ|CASH|NSE|INE256H01015|1|21314|-
707|EASTSILK|Eastern Silk Industries Ltd|5.55|0|0|0.050000|1|EQ|CASH|NSE|INE962C01027|1|907|-
9160|ECLERX|eClerx Services Ltd|2271.65|0|0|0.050000|1|EQ|CASH|NSE|INE738I01010|1|15179|-
9124|EDELWEISS|Edelweiss Financial Services Ltd|78.7|0|0|0.050000|1|EQ|CASH|NSE|INE532F01054|1|15119|-
1067|EICHERMOT|Eicher Motors Ltd|2909.6|0|0|0.050000|1|EQ|CASH|NSE|INE066A01021|1|910|-
1070|EIDPARRY|EID Parry (India) Ltd|472.55|0|0|0.050000|1|EQ|CASH|NSE|INE126A01031|1|916|-
1696|EIHAHOTELS|EIH Associated Hotels Ltd|434.25|0|0|0.050000|1|EQ|CASH|NSE|INE276C01014|1|15399|-
1073|EIHOTEL|EIH Ltd|141.45|0|0|0.050000|1|EQ|CASH|NSE|INE230A01023|1|919|-
1075|EIMCOELECO|Eimco Elecon (India) Ltd|400.7|0|0|0.050000|1|EQ|CASH|NSE|INE158B01016|1|4040|-
476|ELECON|Elecon Engineering Company Ltd|167.3|0|0|0.050000|1|EQ|CASH|NSE|INE205B01023|1|13643|-
1079|ELECTCAST|Electrosteel Castings Ltd|35.85|0|0|0.050000|1|EQ|CASH|NSE|INE086A01029|1|928|-
5|ELECTHERM|Electrotherm (India) Ltd|142.5|0|0|0.050000|1|EQ|CASH|NSE|INE822G01016|1|4469|-
1081|ELGIEQUIP|Elgi Equipments Ltd|201.95|0|0|0.050000|1|EQ|CASH|NSE|INE285A01027|1|937|-
10826|ELGIRUBCO|Elgi Rubber Company Ltd|40.3|0|0|0.050000|1|EQ|CASH|NSE|INE819L01012|1|24924|-
6011|EMAMILTD|Emami Ltd|535.5|0|0|0.050000|1|EQ|CASH|NSE|INE548C01032|1|13517|-
16393|EMAMIPAP|Emami Paper Mills Ltd|169.55|0|0|0.050000|1|EQ|CASH|NSE|INE830C01026|1|10074|-
10349|EMAMIREAL|Emami Realty Ltd|70.7|0|0|0.050000|1|EQ|CASH|NSE|INE778K01012|1|19277|-
7972|EMKAY|Emkay Global Financial Services Ltd|116.4|0|0|0.050000|1|EQ|CASH|NSE|INE296H01011|1|13421|-
10173|EMMBI|Emmbi Industries Ltd|104.95|0|0|0.050000|1|EQ|CASH|NSE|INE753K01015|1|18142|-
13209|ENDURANCE|Endurance Technologies Ltd|1792.25|0|0|0.050000|1|EQ|CASH|NSE|INE913H01037|1|18822|-
6522|ENERGYDEV|Energy Development Company Ltd|11.4|0|0|0.050000|1|EQ|CASH|NSE|INE306C01019|1|15049|-
66|ENGINERSIN|Engineers India Ltd|78.4|0|0|0.050000|1|EQ|CASH|NSE|INE510A01028|1|4907|-
7767|ENIL|Entertainment Network (India) Ltd|185.85|0|0|0.050000|1|EQ|CASH|NSE|INE265F01028|1|13192|-
1111|EPL|EPL Ltd|238.85|0|0|0.050000|1|EQ|CASH|NSE|INE255A01020|1|981|-
11742|EQUITAS|Equitas Holdings Ltd|136.25|0|0|0.050000|1|EQ|CASH|NSE|INE988K01017|1|16852|-
78669|EQUITASBNK|Equitas Small Finance Bank Ltd|68.2|0|0|0.050000|1|EQ|CASH|NSE|INE063P01018|1|913|-
11788|ERIS|ERIS Lifesciences Ltd|794.3|0|0|0.050000|1|EQ|CASH|NSE|INE406M01024|1|21154|-
10443|EROSMEDIA|Eros International Media Ltd|21.3|0|0|0.050000|1|EQ|CASH|NSE|INE416L01017|1|20080|-
1096|ESABINDIA|Esab India Ltd|2346.15|0|0|0.050000|1|EQ|CASH|NSE|INE284A01012|1|955|-
1099|ESCORTS|Escorts Ltd|1516.65|0|0|0.050000|1|EQ|CASH|NSE|INE042A01014|1|958|-
11028|ESSARSHPNG|Essar Shipping Ltd|12.3|0|0|0.050000|1|EQ|CASH|NSE|INE122M01019|1|25634|-
102923|ESTER|Ester Industries Ltd|149.5|0|0|0.050000|1|EQ|CASH|NSE|INE778B01029|1|24265|-
20527|EIFFL|Euro India Fresh Foods Ltd|135.15|0|0|0.050000|1|EQ|CASH|NSE|INE546V01010|1|6040|-
1117|EUROTEXIND|Eurotex Industries and Exports Ltd|11.8|0|0|0.050000|1|EQ|CASH|NSE|INE022C01012|1|999|-
4294|EVEREADY|Eveready Industries India Ltd|388.35|0|0|0.050000|1|EQ|CASH|NSE|INE128A01029|1|11782|-
1113|EVERESTIND|Everest Industries Ltd|439.95|0|0|0.050000|1|EQ|CASH|NSE|INE295A01018|1|993|-
